CustomerID,Region,State,City,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan
153339,East,Massachusetts,Boston,admin.,married,secondary,0,47,1,0
153353,Central,Michigan,Ann Arbor,management,single,tertiary,0,2067,1,0
153388,East,New York,New York City,unemployed,married,secondary,0,926,0,0
153479,South,Georgia,Augusta,admin.,single,secondary,0,849,1,0
153500,West,California,Los Angeles,blue-collar,married,primary,0,1401,0,0
153549,South,North Carolina,Charlotte,entrepreneur,single,tertiary,0,-34,1,0
153577,East,New York,Dix Hills,management,divorced,tertiary,0,258,1,0
153682,East,New York,New York City,services,single,secondary,0,-205,0,0
153787,West,California,Los Angeles,technician,married,tertiary,0,1293,0,0
153969,East,Ohio,Grove City,technician,married,secondary,0,3399,0,0
153976,Central,Illinois,Chicago,management,married,tertiary,0,0,0,0
154018,South,Florida,Seminole,self-employed,divorced,tertiary,0,6,1,0
154053,West,California,Los Gatos,management,divorced,tertiary,0,146,0,0
154144,South,Georgia,Atlanta,services,married,secondary,0,775,0,0
154214,South,Georgia,Atlanta,blue-collar,married,primary,0,830,1,0
154326,Central,Texas,Houston,management,single,tertiary,0,703,1,0
154361,East,New York,New York City,student,single,secondary,0,215,0,0
154403,West,California,Los Angeles,retired,married,secondary,0,668,0,0
154410,East,Pennsylvania,Philadelphia,management,divorced,tertiary,0,2037,0,0
154508,Central,Illinois,Chicago,self-employed,single,tertiary,0,1579,0,0
154599,South,Florida,Homestead,management,single,tertiary,0,2454,1,0
154620,South,North Carolina,Charlotte,admin.,single,secondary,0,82,0,1
154627,East,Massachusetts,Boston,management,single,tertiary,0,240,0,0
154641,East,New York,North Babylon,admin.,married,tertiary,0,2855,0,0
154669,South,Georgia,Augusta,admin.,married,secondary,0,710,1,1
154690,Central,Kansas,Leavenworth,services,divorced,secondary,0,462,0,0
154711,West,California,Los Angeles,admin.,married,secondary,0,1796,0,0
154718,Central,Texas,Dallas,unemployed,divorced,secondary,0,3354,1,0
154739,West,California,Los Angeles,self-employed,married,tertiary,0,2630,0,0
154746,East,New York,Troy,admin.,single,secondary,0,915,1,0
154788,West,Washington,Seattle,management,married,tertiary,0,997,0,0
154816,South,Georgia,Atlanta,admin.,single,tertiary,0,272,1,0
154907,South,Georgia,Atlanta,blue-collar,single,primary,0,292,1,1
154921,West,California,Los Angeles,technician,divorced,secondary,0,19,0,0
154935,West,California,San Francisco,housemaid,married,primary,0,715,0,0
154956,South,North Carolina,Charlotte,management,divorced,tertiary,0,1775,0,0
155040,West,California,San Francisco,unemployed,divorced,secondary,0,201,0,0
155047,Central,Iowa,Waterloo,technician,married,tertiary,0,1524,0,0
155089,Central,Michigan,Dearborn,unemployed,divorced,secondary,0,230,0,0
155152,South,Tennessee,Cleveland,retired,married,NA,0,1807,0,0
155187,Central,Oklahoma,Norman,management,married,tertiary,0,4,0,0
155208,West,California,Los Angeles,management,married,tertiary,0,119,1,0
155271,West,California,Los Angeles,technician,single,secondary,0,2729,1,0
155299,East,Massachusetts,Boston,entrepreneur,married,tertiary,0,762,0,0
155306,Central,Texas,Carrollton,management,married,tertiary,0,238,0,0
155334,West,Washington,Seattle,student,single,tertiary,0,4951,0,0
155376,Central,Illinois,Chicago,blue-collar,married,primary,0,3109,0,0
155425,East,New York,New York City,technician,single,secondary,0,590,0,0
155439,West,Oregon,West Linn,blue-collar,divorced,secondary,0,0,1,0
155460,West,Washington,Elk Plain,admin.,married,secondary,0,7707,1,0
155481,Central,Texas,Pharr,blue-collar,divorced,primary,0,4401,0,0
155488,West,Washington,Seattle,technician,married,tertiary,0,377,1,0
155502,West,California,Los Altos,management,married,tertiary,0,1477,0,0
155516,South,North Carolina,Charlotte,services,single,primary,0,0,1,1
155551,East,Pennsylvania,Greensburg,technician,married,tertiary,0,376,0,0
155558,East,New York,New York City,technician,married,secondary,0,9299,0,0
155670,East,Massachusetts,Boston,technician,divorced,secondary,0,1262,1,0
155698,East,New York,New York City,retired,married,secondary,0,298,0,0
155705,West,California,Los Angeles,management,married,NA,0,1519,0,0
155761,East,New York,New York City,admin.,married,secondary,0,556,1,1
155845,West,California,Los Altos,management,married,NA,0,2352,0,0
155852,East,Pennsylvania,Philadelphia,NA,married,primary,0,732,0,0
155873,Central,Minnesota,Burnsville,management,single,tertiary,0,520,0,0
155880,Central,Michigan,Battle Creek,management,single,tertiary,0,1840,0,0
155887,South,Georgia,Columbus,management,married,tertiary,0,997,0,0
155894,Central,Oklahoma,Moore,services,married,secondary,0,657,0,0
155985,Central,Wisconsin,Fitchburg,blue-collar,single,secondary,0,908,1,0
155992,South,North Carolina,Charlotte,management,single,tertiary,0,428,0,0
156083,South,North Carolina,Charlotte,management,single,tertiary,0,2646,0,0
156097,East,District of Columbia,Washington,admin.,single,secondary,0,3528,0,0
156216,East,New York,New York City,retired,married,primary,0,3400,1,0
156300,East,Pennsylvania,Greensburg,management,married,tertiary,0,1954,0,0
156314,West,Washington,Seattle,management,married,tertiary,0,3713,0,0
156335,Central,Texas,Dallas,services,single,tertiary,0,395,1,0
156349,Central,Michigan,Detroit,admin.,married,secondary,0,106,0,0
156356,South,Alabama,Selma,technician,single,tertiary,0,0,1,0
156377,Central,Iowa,Bettendorf,admin.,divorced,secondary,0,1872,0,0
156412,East,New York,Holbrook,blue-collar,married,secondary,0,1230,1,0
156433,West,California,Los Angeles,management,single,tertiary,0,1646,0,0
156524,Central,Iowa,Ames,student,single,secondary,0,100,0,0
156601,East,District of Columbia,Washington,student,single,NA,0,829,0,0
156685,Central,Illinois,Chicago,retired,single,tertiary,0,791,0,0
156818,Central,Minnesota,Brooklyn Park,technician,single,secondary,0,2085,0,0
156867,East,New York,New York City,technician,single,tertiary,0,6101,0,0
156909,Central,Texas,Houston,retired,married,secondary,0,8304,0,0
156951,South,North Carolina,Charlotte,services,married,secondary,0,25,1,1
156986,West,California,Los Angeles,services,married,secondary,0,774,0,0
156993,Central,Iowa,Urbandale,admin.,divorced,secondary,0,2196,0,0
157000,East,Pennsylvania,Philadelphia,blue-collar,married,primary,0,8163,0,0
157014,West,California,San Francisco,services,single,secondary,0,-40,1,0
157021,West,California,Los Angeles,admin.,married,secondary,0,0,1,0
157035,East,District of Columbia,Washington,admin.,divorced,secondary,0,19,1,0
157084,Central,Texas,Houston,unemployed,single,primary,0,236,0,0
157091,East,New York,Elmira,blue-collar,single,secondary,0,-127,1,0
157154,East,New York,New York City,management,married,tertiary,0,199,1,1
157245,West,California,Los Angeles,entrepreneur,married,secondary,0,-799,0,1
157252,Central,Illinois,Chicago,student,single,NA,0,108,0,0
157266,West,Washington,Seattle,housemaid,married,primary,0,0,0,0
157385,East,New York,New York City,services,married,secondary,0,659,0,0
157406,East,New York,New York City,technician,married,secondary,0,1086,1,0
157483,West,California,East Los Angeles,technician,married,tertiary,0,4580,1,0
157623,East,New York,New York City,blue-collar,married,secondary,0,8,1,1
157651,West,California,Los Angeles,retired,married,tertiary,0,701,0,0
157686,East,Massachusetts,Boston,management,married,tertiary,0,5112,0,0
157721,Central,Iowa,Waterloo,technician,married,secondary,0,1319,0,0
157749,West,California,Los Angeles,admin.,divorced,tertiary,0,891,0,0
157763,West,Washington,Seattle,services,single,tertiary,0,1189,0,0
157784,West,California,San Diego,blue-collar,married,primary,0,7098,0,0
157812,West,California,Los Angeles,management,married,tertiary,0,203,0,0
157833,East,New York,New York City,management,married,tertiary,0,1331,0,0
157854,Central,Kansas,Kansas City,management,single,tertiary,0,7084,0,0
157882,South,Arkansas,North Little Rock,admin.,married,secondary,0,879,1,0
157896,Central,Iowa,Ankeny,technician,single,secondary,1,-487,1,0
157931,Central,Oklahoma,Norman,management,married,tertiary,0,0,0,0
157945,East,Massachusetts,Boston,blue-collar,married,primary,0,-191,1,1
157959,West,California,Los Angeles,retired,married,secondary,0,2626,0,0
157987,East,New York,New York City,entrepreneur,married,secondary,0,670,1,0
158029,Central,Texas,Cedar Hill,management,married,NA,0,264,0,0
158057,East,District of Columbia,Washington,management,divorced,tertiary,0,481,1,0
158064,South,Florida,Miami,admin.,single,tertiary,0,313,0,1
158099,East,New York,New York City,services,married,secondary,0,386,0,0
158106,Central,Iowa,West Des Moines,services,divorced,tertiary,0,1639,0,0
158218,East,Pennsylvania,Philadelphia,admin.,married,secondary,0,1794,0,0
158246,South,North Carolina,Indian Trail,retired,divorced,secondary,0,4189,0,0
158274,South,North Carolina,Charlotte,management,single,tertiary,0,3143,0,0
158372,East,New York,North Babylon,self-employed,married,secondary,0,0,1,0
158379,South,Florida,Miami,NA,married,secondary,0,2206,0,0
158386,Central,Texas,Houston,blue-collar,married,secondary,0,580,0,0
158407,West,California,Los Angeles,management,married,NA,0,2352,0,0
158456,Central,Michigan,Battle Creek,management,single,tertiary,0,985,1,0
158512,West,California,Los Angeles,unemployed,single,secondary,0,2722,0,0
158540,Central,Texas,Dallas,admin.,married,secondary,0,50,0,1
158554,East,New York,New York City,admin.,single,tertiary,0,394,0,0
158568,West,Washington,Seattle,retired,married,secondary,0,569,0,0
158638,West,California,Los Angeles,management,married,tertiary,0,3401,0,0
158708,East,New York,New York City,management,single,tertiary,0,362,0,0
158743,South,Florida,Homestead,admin.,married,secondary,0,307,1,0
158792,West,California,San Diego,technician,single,tertiary,0,3623,0,0
158834,West,California,Los Angeles,blue-collar,married,secondary,0,641,0,0
158876,South,North Carolina,Charlotte,retired,married,primary,0,279,0,0
158946,East,District of Columbia,Washington,management,married,tertiary,0,1435,1,0
158953,West,Washington,Mount Vernon,self-employed,married,tertiary,0,0,0,0
158967,Central,Texas,Cedar Hill,management,married,tertiary,0,7818,0,0
159205,West,Utah,Provo,technician,married,secondary,0,0,1,0
159212,Central,Illinois,Chicago,admin.,married,secondary,0,145,1,0
159338,Central,Illinois,Chicago,blue-collar,married,secondary,0,309,1,0
159345,Central,Texas,Houston,self-employed,married,tertiary,0,132,0,0
159352,East,Maine,West Scarborough,technician,married,secondary,0,57,0,0
159366,East,Pennsylvania,Philadelphia,blue-collar,married,secondary,0,7180,1,0
159373,South,Tennessee,Collierville,technician,married,secondary,0,42,0,0
159380,East,New York,Ithaca,technician,single,secondary,0,-92,1,0
159457,East,New York,New York City,management,married,tertiary,0,271,1,0
159520,West,Oregon,Albany,management,single,tertiary,0,224,0,0
159597,Central,Wisconsin,Brookfield,NA,married,NA,0,2235,0,0
159604,West,Idaho,Boise,management,single,tertiary,0,107,0,0
159695,East,New York,New York City,retired,married,primary,0,9367,0,0
159737,East,New York,Albany,self-employed,married,secondary,0,14144,1,0
159786,South,North Carolina,High Point,unemployed,married,secondary,0,12,0,0
159856,East,New York,Dix Hills,blue-collar,married,secondary,0,1627,0,0
159884,East,New York,New York City,technician,married,tertiary,0,341,0,0
159940,South,Tennessee,Cleveland,technician,single,tertiary,0,2340,0,0
159982,East,New York,New York City,blue-collar,married,secondary,1,720,0,1
160045,Central,Illinois,Chicago,management,married,tertiary,0,0,1,0
160059,Central,Illinois,Chicago,management,divorced,tertiary,0,415,1,1
160129,Central,Iowa,Urbandale,blue-collar,married,secondary,0,5060,0,0
160150,East,New York,New York City,technician,single,tertiary,0,2033,0,0
160395,West,Washington,Seattle,technician,married,secondary,0,273,0,0
160423,West,California,San Diego,services,single,secondary,0,31,0,0
160444,East,District of Columbia,Washington,services,married,secondary,0,320,0,0
160472,East,Pennsylvania,Philadelphia,admin.,single,secondary,0,270,0,0
160500,East,New Hampshire,Hudson,technician,married,secondary,0,6831,0,0
160514,East,New York,New York City,blue-collar,married,NA,0,1529,1,0
160528,South,Virginia,Rose Hill,blue-collar,married,secondary,0,625,1,0
160745,West,California,Los Angeles,technician,married,tertiary,0,1818,1,1
160759,Central,Texas,Houston,retired,divorced,primary,0,482,0,0
160773,West,California,Los Angeles,management,married,tertiary,0,4,1,0
160780,West,California,Lemon Grove,management,single,tertiary,0,2974,1,0
160794,Central,Oklahoma,Norman,blue-collar,married,primary,0,403,1,0
160815,East,Pennsylvania,Philadelphia,management,married,tertiary,0,79,0,0
160983,East,District of Columbia,Washington,retired,married,secondary,0,938,0,0
161018,East,New York,New York City,technician,married,secondary,0,3370,0,0
161193,West,California,Los Angeles,services,single,secondary,0,339,0,0
161200,South,Georgia,Atlanta,student,single,secondary,0,302,0,0
161207,Central,Texas,Dallas,technician,divorced,NA,0,4389,0,0
161263,South,North Carolina,Charlotte,management,single,tertiary,0,364,0,0
161389,East,New York,New York City,technician,married,secondary,0,2776,1,0
161396,East,Massachusetts,Boston,technician,single,tertiary,0,252,0,0
161466,Central,Texas,Dallas,management,married,tertiary,0,613,0,0
161480,West,California,San Diego,management,married,tertiary,0,828,0,1
161662,Central,Minnesota,Brooklyn Center,management,single,tertiary,0,147,0,0
161669,East,New York,New York City,management,married,tertiary,0,7135,0,0
161781,West,California,Los Angeles,management,married,tertiary,0,4570,0,0
161809,East,New York,New York City,technician,single,secondary,0,1227,0,0
161816,East,New York,New York City,blue-collar,single,tertiary,0,2885,1,0
161984,Central,Michigan,Detroit,management,single,tertiary,0,1170,0,0
161991,West,California,Los Angeles,services,single,secondary,0,279,1,0
162138,East,New York,New York City,technician,single,secondary,0,110,1,0
162313,South,North Carolina,Goldsboro,technician,married,secondary,0,386,0,0
162362,East,Maine,Brunswick,management,married,tertiary,0,495,0,0
162369,East,New Jersey,Newark,management,married,tertiary,0,1,0,0
162481,West,California,Los Angeles,admin.,married,tertiary,0,73,0,0
162537,West,California,Los Angeles,management,married,tertiary,0,273,1,0
162572,Central,Oklahoma,Bartlesville,admin.,married,tertiary,0,1536,0,0
162635,East,New York,New York City,services,married,secondary,0,1836,1,0
162677,East,Ohio,Grove City,services,married,secondary,0,367,1,0
162684,East,Pennsylvania,Greensburg,technician,married,secondary,0,293,0,0
162691,East,New York,New York City,retired,married,secondary,0,3538,0,0
162733,East,New York,New York City,services,divorced,secondary,0,0,0,0
162775,West,California,Los Angeles,management,married,tertiary,0,8295,0,0
162852,Central,Kansas,Kansas City,entrepreneur,single,tertiary,0,347,0,0
162859,East,Pennsylvania,Philadelphia,technician,single,tertiary,0,3630,0,0
162866,Central,Michigan,Ann Arbor,blue-collar,married,primary,0,0,1,0
162901,West,California,San Francisco,management,married,secondary,0,446,0,0
162929,West,California,San Francisco,management,single,tertiary,0,3384,0,0
162978,West,California,Los Angeles,unemployed,divorced,secondary,0,1854,0,0
163013,South,North Carolina,Gastonia,blue-collar,single,primary,0,863,1,0
163020,East,Massachusetts,Boston,technician,married,tertiary,0,521,0,0
163055,East,New York,New York City,technician,single,secondary,0,158,0,0
163139,South,North Carolina,Charlotte,admin.,married,secondary,0,-33,1,1
163293,East,New York,New York City,retired,married,primary,0,1413,0,0
163321,South,Georgia,Augusta,blue-collar,married,secondary,0,640,1,0
163384,East,New York,New York City,admin.,married,secondary,0,1074,1,0
163405,East,New York,New York City,management,married,tertiary,0,10576,0,0
163419,East,District of Columbia,Washington,services,married,secondary,0,1376,1,0
163510,Central,Texas,Houston,admin.,single,secondary,0,985,1,0
163552,East,New York,New York City,blue-collar,married,secondary,0,1454,1,0
163755,Central,Texas,Dallas,management,married,tertiary,0,1384,1,0
163783,East,Massachusetts,Newburyport,services,divorced,secondary,0,36,1,1
163902,South,Florida,Tampa,services,single,primary,0,167,0,1
163979,West,Washington,Seattle,retired,divorced,secondary,0,514,0,0
163986,Central,Texas,Cedar Park,student,married,secondary,0,1536,0,0
164000,West,Washington,Olympia,housemaid,single,primary,0,1059,0,0
164035,East,New York,Dix Hills,technician,single,tertiary,0,0,1,0
164049,East,New York,Deer Park,retired,married,secondary,0,860,0,0
164056,East,Massachusetts,Boston,technician,divorced,secondary,0,3043,0,0
164091,East,Maryland,Dundalk,technician,single,secondary,0,1742,1,0
164147,East,New York,New York City,student,single,secondary,0,1123,0,0
164168,East,Ohio,Mount Vernon,blue-collar,married,secondary,0,4333,0,0
164175,East,New York,New York City,services,single,secondary,0,0,1,0
164189,West,California,Redwood City,management,single,tertiary,0,334,1,0
164210,East,New York,Troy,blue-collar,single,secondary,0,-46,1,0
164224,West,Washington,Olympia,admin.,married,secondary,0,10250,1,0
164259,East,New York,New York City,blue-collar,single,secondary,0,-46,1,0
164329,Central,Iowa,Waterloo,admin.,married,secondary,0,3608,1,0
164350,South,North Carolina,Greensboro,housemaid,single,tertiary,0,1107,1,0
164357,West,Washington,Federal Way,unemployed,single,tertiary,0,70,0,0
164385,Central,Michigan,Clinton,management,married,tertiary,0,149,1,0
164441,South,Virginia,Rose Hill,retired,married,secondary,0,5715,0,0
164448,South,Georgia,Atlanta,blue-collar,single,secondary,0,400,0,0
164483,East,New York,Deer Park,blue-collar,married,secondary,0,188,1,1
164511,Central,Illinois,Chicago,entrepreneur,single,secondary,0,101,1,0
164539,East,New York,New York City,management,married,tertiary,0,273,1,0
164616,South,Tennessee,Collierville,technician,married,secondary,0,5115,1,0
164630,East,New York,Dix Hills,blue-collar,married,secondary,0,89,1,0
164672,East,Massachusetts,Boston,blue-collar,married,primary,0,1925,1,0
164721,Central,Michigan,Detroit,management,married,secondary,0,1623,1,0
164735,South,Georgia,Atlanta,management,married,tertiary,0,830,1,1
164784,South,Florida,Miramar,blue-collar,single,secondary,0,2007,0,0
164826,East,Massachusetts,Boston,blue-collar,married,secondary,0,320,1,0
164833,East,District of Columbia,Washington,student,single,tertiary,0,311,0,0
164861,East,Maine,Westbrook,technician,married,tertiary,0,197,0,0
164882,West,Washington,Elk Plain,self-employed,single,tertiary,0,814,0,0
164917,South,Arkansas,Pine Bluff,management,single,tertiary,0,431,0,0
164938,West,Washington,Seattle,housemaid,single,secondary,0,1213,0,0
164959,Central,Texas,Dallas,entrepreneur,single,secondary,0,62,1,0
164973,East,New York,New York City,management,married,NA,0,2240,1,0
165015,South,Georgia,Columbus,self-employed,divorced,tertiary,0,1354,1,0
165029,South,Florida,Miami,admin.,married,NA,0,478,0,0
165085,Central,Michigan,Detroit,management,married,tertiary,0,583,0,0
165148,Central,Illinois,Chicago,management,married,tertiary,0,3949,0,0
165218,Central,Texas,Dallas,blue-collar,married,primary,0,3527,1,0
165316,Central,Michigan,Detroit,admin.,single,secondary,0,5768,1,0
165344,West,California,Manhattan Beach,entrepreneur,single,tertiary,0,145,1,0
165386,East,District of Columbia,Washington,technician,married,primary,0,755,0,1
165428,West,Washington,Mount Vernon,management,single,tertiary,0,1046,0,0
165449,South,Georgia,Dalton,unemployed,single,secondary,0,632,0,0
165484,South,Florida,Miami,housemaid,divorced,primary,0,1411,0,0
165491,Central,Oklahoma,Oklahoma City,blue-collar,married,secondary,0,2160,0,0
165540,East,Massachusetts,Braintree,management,married,tertiary,0,792,0,0
165603,East,Massachusetts,Boston,management,married,tertiary,0,0,1,0
165659,South,North Carolina,Greenville,management,married,tertiary,0,0,1,0
165687,South,Arkansas,North Little Rock,management,married,tertiary,0,372,1,0
165757,Central,Texas,Burleson,unemployed,married,secondary,0,1766,0,0
165841,East,District of Columbia,Washington,services,married,secondary,0,914,0,0
165848,West,California,Long Beach,management,married,tertiary,0,3301,1,0
165974,Central,Michigan,Detroit,blue-collar,married,primary,0,246,0,0
166128,West,Washington,Seattle,student,single,secondary,0,552,0,0
166135,South,Florida,Miami,admin.,single,secondary,0,114,0,0
166142,West,Washington,Everett,management,married,tertiary,0,1308,1,0
166163,West,Washington,Seattle,self-employed,married,tertiary,0,0,1,0
166191,South,North Carolina,Charlotte,self-employed,married,tertiary,0,0,0,0
166296,West,New Mexico,Santa Fe,admin.,single,tertiary,0,8866,0,0
166317,East,New York,New York City,student,single,secondary,0,8165,0,0
166415,Central,Illinois,Tinley Park,unemployed,married,secondary,0,926,0,0
166436,East,Pennsylvania,Philadelphia,blue-collar,single,secondary,0,315,0,0
166443,Central,Michigan,Ann Arbor,management,single,tertiary,0,916,1,0
166464,East,New York,Deer Park,management,divorced,tertiary,0,488,1,0
166611,East,Massachusetts,Boston,admin.,single,secondary,0,507,1,0
166674,Central,Illinois,Chicago,management,single,tertiary,0,718,1,0
166849,East,Maryland,Dundalk,admin.,married,secondary,0,2061,1,1
166884,East,New York,New York City,retired,divorced,primary,0,0,0,0
167094,East,Pennsylvania,Philadelphia,blue-collar,married,primary,0,-522,1,0
167101,West,Washington,Elk Plain,admin.,single,NA,0,24,1,0
167150,East,District of Columbia,Washington,services,divorced,secondary,0,9,0,0
167164,West,California,Los Angeles,management,married,tertiary,0,7331,0,0
167269,East,New York,New York City,management,married,tertiary,0,255,0,0
167339,East,New Jersey,Fords,management,married,tertiary,0,1331,0,0
167360,Central,Texas,Pharr,retired,married,NA,0,775,0,0
167381,South,North Carolina,Indian Trail,self-employed,single,tertiary,0,17924,1,0
167507,West,California,Los Angeles,retired,divorced,secondary,0,704,0,0
167584,West,Washington,Seattle,blue-collar,married,secondary,0,668,1,0
167633,West,Washington,Elk Plain,admin.,married,secondary,0,-203,1,0
167668,Central,Texas,Carrollton,blue-collar,divorced,secondary,0,0,1,0
167703,South,Florida,Miami,technician,married,secondary,0,4101,1,0
167738,East,New York,New York City,services,married,secondary,0,-236,1,0
167752,Central,Texas,Burleson,technician,married,secondary,0,0,0,0
167850,East,District of Columbia,Washington,management,divorced,tertiary,0,1297,0,0
167899,West,California,Los Angeles,admin.,married,secondary,0,1767,1,0
167913,West,California,San Diego,blue-collar,married,primary,0,3498,0,0
167941,West,Arizona,Scottsdale,technician,divorced,secondary,0,14,0,0
168004,West,California,Los Angeles,technician,single,secondary,0,-522,1,1
168081,West,California,San Francisco,blue-collar,single,secondary,0,663,0,1
168116,West,California,San Diego,retired,married,secondary,0,665,1,0
168186,West,California,Los Gatos,technician,married,secondary,0,10925,0,0
168354,East,Massachusetts,Boston,blue-collar,single,secondary,0,161,0,1
168480,East,New Hampshire,Hampton,management,married,tertiary,0,0,0,0
168494,West,California,Los Angeles,entrepreneur,married,primary,0,0,0,0
168564,Central,Michigan,Battle Creek,retired,married,NA,0,426,0,0
168620,West,Washington,Seattle,NA,single,secondary,0,1187,0,0
168655,Central,Wisconsin,Eau Claire,management,married,tertiary,0,3518,0,0
168690,South,North Carolina,Indian Trail,entrepreneur,married,secondary,0,2329,0,0
168746,Central,Michigan,Canton,technician,married,secondary,0,0,0,0
168753,East,Massachusetts,Boston,admin.,married,tertiary,0,142,1,0
168837,West,California,Los Angeles,technician,single,tertiary,0,635,0,0
168900,Central,Michigan,Bay City,blue-collar,single,secondary,0,9883,0,0
168935,East,New York,New York City,admin.,single,tertiary,0,674,1,0
168956,South,Georgia,Atlanta,management,single,secondary,0,1511,1,0
168984,West,Washington,Seattle,management,married,tertiary,0,2939,0,0
169026,West,Washington,Mount Vernon,technician,married,secondary,0,133,0,0
169033,East,New York,Deer Park,management,single,tertiary,0,0,0,0
169040,Central,Michigan,Battle Creek,management,married,tertiary,0,102,1,0
169054,East,New Jersey,Ewing,technician,single,tertiary,0,0,0,0
169103,West,California,Los Angeles,technician,single,tertiary,0,1855,0,0
169166,Central,Michigan,Detroit,blue-collar,divorced,primary,0,603,1,1
169194,East,New York,New York City,retired,married,NA,0,3208,0,0
169201,East,New York,Elmira,management,married,tertiary,0,583,0,0
169264,South,Alabama,Madison,self-employed,married,tertiary,0,132,0,0
169285,Central,Oklahoma,Norman,NA,single,NA,0,326,0,0
169397,East,New York,New York City,technician,single,NA,0,11115,0,0
169740,West,California,Los Gatos,retired,married,primary,0,363,0,0
169775,East,New York,New York City,management,single,tertiary,0,617,0,0
169810,Central,Kansas,Hutchinson,student,single,primary,0,423,0,0
169859,Central,Michigan,Allen Park,unemployed,single,primary,0,406,0,0
169901,West,Washington,Seattle,management,single,tertiary,0,5086,0,0
169922,Central,Wisconsin,Fitchburg,technician,married,secondary,0,116,0,0
169943,Central,Texas,Houston,admin.,single,secondary,0,245,1,1
